,chi_p,gamma_p,x,y,z
368,0.0,-0.7853981633974483,0.7374749498997997,0.0,0.7374749498997996
369,0.0,-0.7853981633974483,0.7394789579158317,0.0,0.7394789579158316
370,0.0,-0.7853981633974483,0.7414829659318638,0.0,0.7414829659318637
371,0.0,-0.7853981633974483,0.7434869739478959,0.0,0.7434869739478956
372,0.0,-0.7853981633974483,0.7454909819639278,0.0,0.7454909819639277
373,0.0,-0.7853981633974483,0.7474949899799599,0.0,0.7474949899799598
374,0.0,-0.7853981633974483,0.7494989979959922,0.0,0.749498997995992
375,0.0,-0.7853981633974483,0.7515030060120241,0.0,0.751503006012024
376,0.0,-0.7853981633974483,0.7535070140280562,0.0,0.7535070140280561
377,0.0,-0.7853981633974483,0.7555110220440883,0.0,0.7555110220440882
378,0.0,-0.7853981633974483,0.7575150300601203,0.0,0.7575150300601202
379,0.0,-0.7853981633974483,0.7595190380761524,0.0,0.7595190380761523
380,0.0,-0.7853981633974483,0.7615230460921845,0.0,0.7615230460921844
381,0.0,-0.7853981633974483,0.7635270541082165,0.0,0.7635270541082164
382,0.0,-0.7853981633974483,0.7655310621242486,0.0,0.7655310621242485
383,0.0,-0.7853981633974483,0.7675350701402806,0.0,0.7675350701402804
384,0.0,-0.7853981633974483,0.7695390781563126,0.0,0.7695390781563125
385,0.0,-0.7853981633974483,0.7715430861723447,0.0,0.7715430861723446
386,0.0,-0.7853981633974483,0.7735470941883767,0.0,0.7735470941883766
387,0.0,-0.7853981633974483,0.7755511022044088,0.0,0.7755511022044087
388,0.0,-0.7853981633974483,0.7775551102204409,0.0,0.7775551102204408
389,0.0,-0.7853981633974483,0.779559118236473,0.0,0.7795591182364728
390,0.0,-0.7853981633974483,0.781563126252505,0.0,0.7815631262525049
391,0.0,-0.7853981633974483,0.7835671342685371,0.0,0.7835671342685369
392,0.0,-0.7853981633974483,0.785571142284569,0.0,0.7855711422845689
393,0.0,-0.7853981633974483,0.7875751503006011,0.0,0.787575150300601
394,0.0,-0.7853981633974483,0.7895791583166334,0.0,0.7895791583166332
395,0.0,-0.7853981633974483,0.7915831663326653,0.0,0.7915831663326652
396,0.0,-0.7853981633974483,0.7935871743486974,0.0,0.7935871743486973
397,0.0,-0.7853981633974483,0.7955911823647295,0.0,0.7955911823647294
398,0.0,-0.7853981633974483,0.7975951903807615,0.0,0.7975951903807614
399,0.0,-0.7853981633974483,0.7995991983967936,0.0,0.7995991983967935
400,0.0,-0.7853981633974483,0.8016032064128257,0.0,0.8016032064128256
401,0.0,-0.7853981633974483,0.8036072144288577,0.0,0.8036072144288576
402,0.0,-0.7853981633974483,0.8056112224448898,0.0,0.8056112224448896
403,0.0,-0.7853981633974483,0.8076152304609218,0.0,0.8076152304609217
404,0.0,-0.7853981633974483,0.8096192384769538,0.0,0.8096192384769537
405,0.0,-0.7853981633974483,0.8116232464929861,0.0,0.811623246492986
406,0.0,-0.7853981633974483,0.8136272545090182,0.0,0.813627254509018
407,0.0,-0.7853981633974483,0.8156312625250501,0.0,0.81563126252505
408,0.0,-0.7853981633974483,0.8176352705410822,0.0,0.8176352705410821
409,0.0,-0.7853981633974483,0.8196392785571143,0.0,0.8196392785571142
410,0.0,-0.7853981633974483,0.8216432865731463,0.0,0.8216432865731462
411,0.0,-0.7853981633974483,0.8236472945891784,0.0,0.8236472945891783
412,0.0,-0.7853981633974483,0.8256513026052105,0.0,0.8256513026052104
413,0.0,-0.7853981633974483,0.8276553106212425,0.0,0.8276553106212424
414,0.0,-0.7853981633974483,0.8296593186372746,0.0,0.8296593186372744
415,0.0,-0.7853981633974483,0.8316633266533066,0.0,0.8316633266533064
416,0.0,-0.7853981633974483,0.8336673346693386,0.0,0.8336673346693385
417,0.0,-0.7853981633974483,0.8356713426853709,0.0,0.8356713426853707
418,0.0,-0.7853981633974483,0.837675350701403,0.0,0.8376753507014028
419,0.0,-0.7853981633974483,0.8396793587174349,0.0,0.8396793587174348
420,0.0,-0.7853981633974483,0.841683366733467,0.0,0.8416833667334669
421,0.0,-0.7853981633974483,0.8436873747494991,0.0,0.843687374749499
422,0.0,-0.7853981633974483,0.8456913827655311,0.0,0.845691382765531
423,0.0,-0.7853981633974483,0.8476953907815632,0.0,0.8476953907815631
424,0.0,-0.7853981633974483,0.8496993987975953,0.0,0.8496993987975952
425,0.0,-0.7853981633974483,0.8517034068136273,0.0,0.8517034068136271
426,0.0,-0.7853981633974483,0.8537074148296594,0.0,0.8537074148296592
427,0.0,-0.7853981633974483,0.8557114228456913,0.0,0.8557114228456912
428,0.0,-0.7853981633974483,0.8577154308617236,0.0,0.8577154308617234
429,0.0,-0.7853981633974483,0.8597194388777557,0.0,0.8597194388777555
430,0.0,-0.7853981633974483,0.8617234468937877,0.0,0.8617234468937875
431,0.0,-0.7853981633974483,0.8637274549098197,0.0,0.8637274549098196
432,0.0,-0.7853981633974483,0.8657314629258518,0.0,0.8657314629258517
433,0.0,-0.7853981633974483,0.8677354709418839,0.0,0.8677354709418837
434,0.0,-0.7853981633974483,0.8697394789579159,0.0,0.8697394789579158
435,0.0,-0.7853981633974483,0.871743486973948,0.0,0.8717434869739479
436,0.0,-0.7853981633974483,0.8737474949899801,0.0,0.87374749498998
437,0.0,-0.7853981633974483,0.8757515030060121,0.0,0.8757515030060119
438,0.0,-0.7853981633974483,0.8777555110220442,0.0,0.877755511022044
439,0.0,-0.7853981633974483,0.8797595190380761,0.0,0.879759519038076
440,0.0,-0.7853981633974483,0.8817635270541082,0.0,0.8817635270541081
441,0.0,-0.7853981633974483,0.8837675350701403,0.0,0.8837675350701402
442,0.0,-0.7853981633974483,0.8857715430861723,0.0,0.8857715430861722
443,0.0,-0.7853981633974483,0.8877755511022044,0.0,0.8877755511022043
444,0.0,-0.7853981633974483,0.8897795591182365,0.0,0.8897795591182364
445,0.0,-0.7853981633974483,0.8917835671342685,0.0,0.8917835671342683
446,0.0,-0.7853981633974483,0.8937875751503006,0.0,0.8937875751503004
447,0.0,-0.7853981633974483,0.8957915831663326,0.0,0.8957915831663325
448,0.0,-0.7853981633974483,0.8977955911823648,0.0,0.8977955911823646
449,0.0,-0.7853981633974483,0.8997995991983969,0.0,0.8997995991983967
450,0.0,-0.7853981633974483,0.9018036072144289,0.0,0.9018036072144288
451,0.0,-0.7853981633974483,0.9038076152304609,0.0,0.9038076152304608
452,0.0,-0.7853981633974483,0.905811623246493,0.0,0.9058116232464929
453,0.0,-0.7853981633974483,0.9078156312625251,0.0,0.907815631262525
454,0.0,-0.7853981633974483,0.9098196392785571,0.0,0.909819639278557
455,0.0,-0.7853981633974483,0.9118236472945892,0.0,0.9118236472945891
456,0.0,-0.7853981633974483,0.9138276553106213,0.0,0.913827655310621
457,0.0,-0.7853981633974483,0.9158316633266533,0.0,0.9158316633266531
458,0.0,-0.7853981633974483,0.9178356713426854,0.0,0.9178356713426852
459,0.0,-0.7853981633974483,0.9198396793587176,0.0,0.9198396793587175
460,0.0,-0.7853981633974483,0.9218436873747496,0.0,0.9218436873747494
461,0.0,-0.7853981633974483,0.9238476953907817,0.0,0.9238476953907815
462,0.0,-0.7853981633974483,0.9258517034068137,0.0,0.9258517034068136
463,0.0,-0.7853981633974483,0.9278557114228457,0.0,0.9278557114228456
464,0.0,-0.7853981633974483,0.9298597194388778,0.0,0.9298597194388777
465,0.0,-0.7853981633974483,0.9318637274549099,0.0,0.9318637274549098
466,0.0,-0.7853981633974483,0.9338677354709419,0.0,0.9338677354709418
467,0.0,-0.7853981633974483,0.935871743486974,0.0,0.9358717434869739
468,0.0,-0.7853981633974483,0.9378757515030061,0.0,0.9378757515030058
469,0.0,-0.7853981633974483,0.9398797595190381,0.0,0.9398797595190379
470,0.0,-0.7853981633974483,0.9418837675350701,0.0,0.94188376753507
471,0.0,-0.7853981633974483,0.9438877755511024,0.0,0.9438877755511021
472,0.0,-0.7853981633974483,0.9458917835671344,0.0,0.9458917835671342
473,0.0,-0.7853981633974483,0.9478957915831665,0.0,0.9478957915831663
474,0.0,-0.7853981633974483,0.9498997995991985,0.0,0.9498997995991983
475,0.0,-0.7853981633974483,0.9519038076152305,0.0,0.9519038076152304
476,0.0,-0.7853981633974483,0.9539078156312626,0.0,0.9539078156312625
477,0.0,-0.7853981633974483,0.9559118236472947,0.0,0.9559118236472945
478,0.0,-0.7853981633974483,0.9579158316633267,0.0,0.9579158316633266
479,0.0,-0.7853981633974483,0.9599198396793588,0.0,0.9599198396793586
480,0.0,-0.7853981633974483,0.9619238476953909,0.0,0.9619238476953906
481,0.0,-0.7853981633974483,0.9639278557114229,0.0,0.9639278557114227
482,0.0,-0.7853981633974483,0.9659318637274551,0.0,0.9659318637274549
483,0.0,-0.7853981633974483,0.9679358717434872,0.0,0.9679358717434869
484,0.0,-0.7853981633974483,0.9699398797595192,0.0,0.969939879759519
485,0.0,-0.7853981633974483,0.9719438877755513,0.0,0.9719438877755511
486,0.0,-0.7853981633974483,0.9739478957915833,0.0,0.9739478957915831
487,0.0,-0.7853981633974483,0.9759519038076152,0.0,0.975951903807615
488,0.0,-0.7853981633974483,0.9779559118236473,0.0,0.977955911823647
489,0.0,-0.7853981633974483,0.9799599198396793,0.0,0.9799599198396791
490,0.0,-0.7853981633974483,0.9819639278557115,0.0,0.9819639278557114
491,0.0,-0.7853981633974483,0.9839679358717436,0.0,0.9839679358717434
492,0.0,-0.7853981633974483,0.9859719438877756,0.0,0.9859719438877754
493,0.0,-0.7853981633974483,0.9879759519038077,0.0,0.9879759519038075
494,0.0,-0.7853981633974483,0.9899799599198397,0.0,0.9899799599198396
495,0.0,-0.7853981633974483,0.9919839679358717,0.0,0.9919839679358716
496,0.0,-0.7853981633974483,0.9939879759519038,0.0,0.9939879759519037
497,0.0,-0.7853981633974483,0.9959919839679359,0.0,0.9959919839679358
498,0.0,-0.7853981633974483,0.9979959919839679,0.0,0.9979959919839678
499,0.0,-0.7853981633974483,1.0000000000000002,0.0,1.0
500,2.356194490192345,0.6154797086703873,1.0,0.0,1.0
501,2.356194490192345,0.6154797086703873,0.9979959919839679,0.002004008016032064,0.9979959919839679
502,2.356194490192345,0.6154797086703873,0.9959919839679359,0.004008016032064128,0.9959919839679359
503,2.356194490192345,0.6154797086703873,0.9939879759519038,0.0060120240480961915,0.9939879759519038
504,2.356194490192345,0.6154797086703873,0.9919839679358717,0.008016032064128256,0.9919839679358717
505,2.356194490192345,0.6154797086703873,0.9899799599198397,0.01002004008016032,0.9899799599198397
506,2.356194490192345,0.6154797086703873,0.9879759519038076,0.012024048096192383,0.9879759519038076
507,2.356194490192345,0.6154797086703873,0.9859719438877755,0.014028056112224446,0.9859719438877755
508,2.356194490192345,0.6154797086703873,0.9839679358717435,0.01603206412825651,0.9839679358717435
509,2.356194490192345,0.6154797086703873,0.9819639278557114,0.018036072144288574,0.9819639278557114
510,2.356194490192345,0.6154797086703873,0.9799599198396793,0.02004008016032064,0.9799599198396793
511,2.356194490192345,0.6154797086703873,0.9779559118236473,0.022044088176352703,0.9779559118236473
512,2.356194490192345,0.6154797086703873,0.9759519038076152,0.024048096192384766,0.9759519038076152
513,2.356194490192345,0.6154797086703873,0.9739478957915831,0.026052104208416832,0.9739478957915831
514,2.356194490192345,0.6154797086703873,0.9719438877755511,0.02805611222444889,0.9719438877755511
515,2.356194490192345,0.6154797086703873,0.969939879759519,0.030060120240480964,0.969939879759519
516,2.356194490192345,0.6154797086703873,0.9679358717434869,0.03206412825651302,0.9679358717434869
517,2.356194490192345,0.6154797086703873,0.9659318637274549,0.034068136272545096,0.9659318637274549
518,2.356194490192345,0.6154797086703873,0.9639278557114228,0.03607214428857715,0.9639278557114228
519,2.356194490192345,0.6154797086703873,0.9619238476953907,0.038076152304609215,0.9619238476953907
520,2.356194490192345,0.6154797086703873,0.9599198396793587,0.04008016032064128,0.9599198396793587
521,2.356194490192345,0.6154797086703873,0.9579158316633267,0.04208416833667334,0.9579158316633266
522,2.356194490192345,0.6154797086703873,0.9559118236472945,0.044088176352705406,0.9559118236472945
523,2.356194490192345,0.6154797086703873,0.9539078156312625,0.04609218436873747,0.9539078156312625
524,2.356194490192345,0.6154797086703873,0.9519038076152305,0.04809619238476953,0.9519038076152305
525,2.356194490192345,0.6154797086703873,0.9498997995991985,0.0501002004008016,0.9498997995991985
526,2.356194490192345,0.6154797086703873,0.9478957915831664,0.052104208416833664,0.9478957915831664
527,2.356194490192345,0.6154797086703873,0.9458917835671343,0.05410821643286573,0.9458917835671343
528,2.356194490192345,0.6154797086703873,0.9438877755511023,0.05611222444889778,0.9438877755511023
529,2.356194490192345,0.6154797086703873,0.9418837675350702,0.058116232464929855,0.9418837675350702
530,2.356194490192345,0.6154797086703873,0.9398797595190381,0.06012024048096193,0.9398797595190381
531,2.356194490192345,0.6154797086703873,0.9378757515030061,0.06212424849699398,0.9378757515030061
532,2.356194490192345,0.6154797086703873,0.935871743486974,0.06412825651302605,0.935871743486974
533,2.356194490192345,0.6154797086703873,0.9338677354709419,0.06613226452905811,0.9338677354709419
534,2.356194490192345,0.6154797086703873,0.9318637274549099,0.06813627254509019,0.9318637274549099
535,2.356194490192345,0.6154797086703873,0.9298597194388778,0.07014028056112225,0.9298597194388778
536,2.356194490192345,0.6154797086703873,0.9278557114228457,0.0721442885771543,0.9278557114228457
537,2.356194490192345,0.6154797086703873,0.9258517034068137,0.07414829659318636,0.9258517034068137
538,2.356194490192345,0.6154797086703873,0.9238476953907816,0.07615230460921843,0.9238476953907816
539,2.356194490192345,0.6154797086703873,0.9218436873747495,0.0781563126252505,0.9218436873747495
540,2.356194490192345,0.6154797086703873,0.9198396793587175,0.08016032064128256,0.9198396793587175
541,2.356194490192345,0.6154797086703873,0.9178356713426854,0.08216432865731461,0.9178356713426854
542,2.356194490192345,0.6154797086703873,0.9158316633266533,0.08416833667334668,0.9158316633266533
543,2.356194490192345,0.6154797086703873,0.9138276553106213,0.08617234468937876,0.9138276553106213
544,2.356194490192345,0.6154797086703873,0.9118236472945892,0.08817635270541081,0.9118236472945892
545,2.356194490192345,0.6154797086703873,0.9098196392785571,0.09018036072144288,0.9098196392785571
546,2.356194490192345,0.6154797086703873,0.9078156312625251,0.09218436873747494,0.9078156312625251
547,2.356194490192345,0.6154797086703873,0.905811623246493,0.09418837675350701,0.905811623246493
548,2.356194490192345,0.6154797086703873,0.9038076152304609,0.09619238476953906,0.9038076152304609
549,2.356194490192345,0.6154797086703873,0.9018036072144289,0.09819639278557113,0.9018036072144289
550,2.356194490192345,0.6154797086703873,0.8997995991983968,0.1002004008016032,0.8997995991983968
551,2.356194490192345,0.6154797086703873,0.8977955911823647,0.10220440881763526,0.8977955911823647
552,2.356194490192345,0.6154797086703873,0.8957915831663327,0.10420841683366733,0.8957915831663327
553,2.356194490192345,0.6154797086703873,0.8937875751503006,0.10621242484969941,0.8937875751503006
554,2.356194490192345,0.6154797086703873,0.8917835671342685,0.10821643286573146,0.8917835671342685
555,2.356194490192345,0.6154797086703873,0.8897795591182365,0.11022044088176351,0.8897795591182365
556,2.356194490192345,0.6154797086703873,0.8877755511022044,0.11222444889779556,0.8877755511022044
557,2.356194490192345,0.6154797086703873,0.8857715430861723,0.11422845691382766,0.8857715430861723
558,2.356194490192345,0.6154797086703873,0.8837675350701403,0.11623246492985971,0.8837675350701403
559,2.356194490192345,0.6154797086703873,0.8817635270541082,0.11823647294589178,0.8817635270541082
560,2.356194490192345,0.6154797086703873,0.8797595190380761,0.12024048096192386,0.8797595190380761
561,2.356194490192345,0.6154797086703873,0.8777555110220441,0.1222444889779559,0.8777555110220441
562,2.356194490192345,0.6154797086703873,0.8757515030060121,0.12424849699398796,0.875751503006012
563,2.356194490192345,0.6154797086703873,0.87374749498998,0.12625250501002003,0.87374749498998
564,2.356194490192345,0.6154797086703873,0.8717434869739479,0.1282565130260521,0.8717434869739479
565,2.356194490192345,0.6154797086703873,0.8697394789579158,0.13026052104208416,0.8697394789579158
566,2.356194490192345,0.6154797086703873,0.8677354709418839,0.13226452905811623,0.8677354709418839
567,2.356194490192345,0.6154797086703873,0.8657314629258517,0.1342685370741483,0.8657314629258517
568,2.356194490192345,0.6154797086703873,0.8637274549098196,0.13627254509018039,0.8637274549098196
569,2.356194490192345,0.6154797086703873,0.8617234468937875,0.13827655310621242,0.8617234468937875
570,2.356194490192345,0.6154797086703873,0.8597194388777555,0.1402805611222445,0.8597194388777556
571,2.356194490192345,0.6154797086703873,0.8577154308617234,0.14228456913827653,0.8577154308617234
572,2.356194490192345,0.6154797086703873,0.8557114228456915,0.1442885771543086,0.8557114228456915
573,2.356194490192345,0.6154797086703873,0.8537074148296593,0.1462925851703407,0.8537074148296593
574,2.356194490192345,0.6154797086703873,0.8517034068136273,0.14829659318637273,0.8517034068136273
575,2.356194490192345,0.6154797086703873,0.8496993987975952,0.15030060120240482,0.8496993987975952
576,2.356194490192345,0.6154797086703873,0.8476953907815632,0.15230460921843686,0.8476953907815632
577,2.356194490192345,0.6154797086703873,0.8456913827655311,0.15430861723446893,0.8456913827655311
578,2.356194490192345,0.6154797086703873,0.8436873747494991,0.156312625250501,0.8436873747494991
579,2.356194490192345,0.6154797086703873,0.841683366733467,0.15831663326653306,0.841683366733467
580,2.356194490192345,0.6154797086703873,0.8396793587174349,0.16032064128256512,0.8396793587174349
581,2.356194490192345,0.6154797086703873,0.8376753507014028,0.1623246492985972,0.8376753507014028
582,2.356194490192345,0.6154797086703873,0.8356713426853708,0.16432865731462923,0.8356713426853708
583,2.356194490192345,0.6154797086703873,0.8336673346693387,0.16633266533066132,0.8336673346693387
584,2.356194490192345,0.6154797086703873,0.8316633266533067,0.16833667334669336,0.8316633266533067
585,2.356194490192345,0.6154797086703873,0.8296593186372746,0.17034068136272543,0.8296593186372746
586,2.356194490192345,0.6154797086703873,0.8276553106212425,0.17234468937875752,0.8276553106212425
587,2.356194490192345,0.6154797086703873,0.8256513026052105,0.17434869739478956,0.8256513026052105
588,2.356194490192345,0.6154797086703873,0.8236472945891784,0.17635270541082163,0.8236472945891784
589,2.356194490192345,0.6154797086703873,0.8216432865731463,0.1783567134268537,0.8216432865731463
590,2.356194490192345,0.6154797086703873,0.8196392785571143,0.18036072144288576,0.8196392785571143
591,2.356194490192345,0.6154797086703873,0.8176352705410822,0.18236472945891782,0.8176352705410822
592,2.356194490192345,0.6154797086703873,0.8156312625250501,0.1843687374749499,0.8156312625250501
593,2.356194490192345,0.6154797086703873,0.8136272545090181,0.18637274549098193,0.8136272545090181
594,2.356194490192345,0.6154797086703873,0.811623246492986,0.18837675350701402,0.811623246492986
595,2.356194490192345,0.6154797086703873,0.8096192384769539,0.19038076152304612,0.8096192384769539
596,2.356194490192345,0.6154797086703873,0.8076152304609219,0.19238476953907813,0.8076152304609219
597,2.356194490192345,0.6154797086703873,0.8056112224448898,0.1943887775551102,0.8056112224448898
598,2.356194490192345,0.6154797086703873,0.8036072144288577,0.19639278557114226,0.8036072144288577
599,2.356194490192345,0.6154797086703873,0.8016032064128257,0.1983967935871743,0.8016032064128257
600,2.356194490192345,0.6154797086703873,0.7995991983967936,0.2004008016032064,0.7995991983967936
601,2.356194490192345,0.6154797086703873,0.7975951903807617,0.20240480961923843,0.7975951903807615
602,2.356194490192345,0.6154797086703873,0.7955911823647295,0.20440881763527052,0.7955911823647295
603,2.356194490192345,0.6154797086703873,0.7935871743486974,0.2064128256513026,0.7935871743486974
604,2.356194490192345,0.6154797086703873,0.7915831663326653,0.20841683366733466,0.7915831663326653
605,2.356194490192345,0.6154797086703873,0.7895791583166333,0.2104208416833667,0.7895791583166333
606,2.356194490192345,0.6154797086703873,0.7875751503006012,0.21242484969939882,0.7875751503006012
607,2.356194490192345,0.6154797086703873,0.7855711422845691,0.21442885771543083,0.7855711422845691
608,2.356194490192345,0.6154797086703873,0.7835671342685371,0.21643286573146292,0.7835671342685371
609,2.356194490192345,0.6154797086703873,0.781563126252505,0.218436873747495,0.781563126252505
610,2.356194490192345,0.6154797086703873,0.7795591182364731,0.22044088176352702,0.779559118236473
611,2.356194490192345,0.6154797086703873,0.777555110220441,0.22244488977955912,0.777555110220441
612,2.356194490192345,0.6154797086703873,0.7755511022044089,0.22444889779559113,0.7755511022044089
613,2.356194490192345,0.6154797086703873,0.7735470941883769,0.22645290581162325,0.7735470941883769
614,2.356194490192345,0.6154797086703873,0.7715430861723447,0.22845691382765532,0.7715430861723447
615,2.356194490192345,0.6154797086703873,0.7695390781563127,0.23046092184368736,0.7695390781563127
616,2.356194490192345,0.6154797086703873,0.7675350701402806,0.23246492985971942,0.7675350701402806
617,2.356194490192345,0.6154797086703873,0.7655310621242486,0.2344689378757515,0.7655310621242486
618,2.356194490192345,0.6154797086703873,0.7635270541082165,0.23647294589178355,0.7635270541082164
619,2.356194490192345,0.6154797086703873,0.7615230460921845,0.23847695390781562,0.7615230460921845
620,2.356194490192345,0.6154797086703873,0.7595190380761523,0.2404809619238477,0.7595190380761523
621,2.356194490192345,0.6154797086703873,0.7575150300601203,0.24248496993987972,0.7575150300601203
622,2.356194490192345,0.6154797086703873,0.7555110220440883,0.2444889779559118,0.7555110220440883
623,2.356194490192345,0.6154797086703873,0.7535070140280562,0.24649298597194386,0.7535070140280562
624,2.356194490192345,0.6154797086703873,0.7515030060120241,0.24849699398797592,0.7515030060120241
625,2.356194490192345,0.6154797086703873,0.7494989979959921,0.250501002004008,0.7494989979959921
626,2.356194490192345,0.6154797086703873,0.74749498997996,0.25250501002004005,0.74749498997996
627,2.356194490192345,0.6154797086703873,0.7454909819639279,0.2545090180360721,0.7454909819639279
628,2.356194490192345,0.6154797086703873,0.7434869739478958,0.2565130260521042,0.7434869739478958
629,2.356194490192345,0.6154797086703873,0.7414829659318638,0.25851703406813625,0.7414829659318638
630,2.356194490192345,0.6154797086703873,0.7394789579158317,0.2605210420841683,0.7394789579158317
631,2.356194490192345,0.6154797086703873,0.7374749498997997,0.2625250501002004,0.7374749498997997
632,2.356194490192345,0.6154797086703873,0.7354709418837676,0.26452905811623245,0.7354709418837676
633,2.356194490192345,0.6154797086703873,0.7334669338677355,0.2665330661322645,0.7334669338677355
634,2.356194490192345,0.6154797086703873,0.7314629258517035,0.2685370741482966,0.7314629258517035
635,2.356194490192345,0.6154797086703873,0.7294589178356714,0.27054108216432865,0.7294589178356714
636,2.356194490192345,0.6154797086703873,0.7274549098196392,0.27254509018036077,0.7274549098196392
637,2.356194490192345,0.6154797086703873,0.7254509018036073,0.2745490981963928,0.7254509018036073
638,2.356194490192345,0.6154797086703873,0.7234468937875751,0.27655310621242485,0.7234468937875752
639,2.356194490192345,0.6154797086703873,0.7214428857715431,0.2785571142284569,0.7214428857715431
640,2.356194490192345,0.6154797086703873,0.719438877755511,0.280561122244489,0.7194388777555111
641,2.356194490192345,0.6154797086703873,0.717434869739479,0.282565130260521,0.717434869739479
642,2.356194490192345,0.6154797086703873,0.7154308617234469,0.28456913827655306,0.7154308617234469
643,2.356194490192345,0.6154797086703873,0.7134268537074149,0.2865731462925851,0.7134268537074149
644,2.356194490192345,0.6154797086703873,0.7114228456913829,0.2885771543086172,0.7114228456913829
645,2.356194490192345,0.6154797086703873,0.7094188376753507,0.29058116232464926,0.7094188376753507
646,2.356194490192345,0.6154797086703873,0.7074148296593187,0.2925851703406814,0.7074148296593187
647,2.356194490192345,0.6154797086703873,0.7054108216432866,0.2945891783567134,0.7054108216432866
648,2.356194490192345,0.6154797086703873,0.7034068136272547,0.29659318637274545,0.7034068136272547
649,2.356194490192345,0.6154797086703873,0.7014028056112225,0.2985971943887776,0.7014028056112225
650,2.356194490192345,0.6154797086703873,0.6993987975951904,0.30060120240480964,0.6993987975951904
651,2.356194490192345,0.6154797086703873,0.6973947895791583,0.30260521042084165,0.6973947895791583
652,2.356194490192345,0.6154797086703873,0.6953907815631263,0.3046092184368737,0.6953907815631263
653,2.356194490192345,0.6154797086703873,0.6933867735470942,0.3066132264529058,0.6933867735470942
654,2.356194490192345,0.6154797086703873,0.6913827655310623,0.30861723446893785,0.6913827655310623
655,2.356194490192345,0.6154797086703873,0.6893787575150302,0.31062124248496986,0.6893787575150301
656,2.356194490192345,0.6154797086703873,0.6873747494989981,0.312625250501002,0.687374749498998
657,2.356194490192345,0.6154797086703873,0.685370741482966,0.31462925851703405,0.685370741482966
658,2.356194490192345,0.6154797086703873,0.683366733466934,0.3166332665330661,0.683366733466934
659,2.356194490192345,0.6154797086703873,0.6813627254509018,0.31863727454909824,0.6813627254509018
660,2.356194490192345,0.6154797086703873,0.6793587174348699,0.32064128256513025,0.6793587174348699
661,2.356194490192345,0.6154797086703873,0.6773547094188377,0.3226452905811623,0.6773547094188377
662,2.356194490192345,0.6154797086703873,0.6753507014028056,0.3246492985971944,0.6753507014028056
663,2.356194490192345,0.6154797086703873,0.6733466933867736,0.32665330661322645,0.6733466933867736
664,2.356194490192345,0.6154797086703873,0.6713426853707416,0.32865731462925846,0.6713426853707416
665,2.356194490192345,0.6154797086703873,0.6693386773547094,0.33066132264529063,0.6693386773547094
666,2.356194490192345,0.6154797086703873,0.6673346693386775,0.33266533066132264,0.6673346693386775
667,2.356194490192345,0.6154797086703873,0.6653306613226454,0.3346693386773546,0.6653306613226454
668,2.356194490192345,0.6154797086703873,0.6633266533066133,0.3366733466933867,0.6633266533066133
669,2.356194490192345,0.6154797086703873,0.6613226452905813,0.3386773547094188,0.6613226452905813
670,2.356194490192345,0.6154797086703873,0.6593186372745492,0.34068136272545085,0.6593186372745492
671,2.356194490192345,0.6154797086703873,0.657314629258517,0.342685370741483,0.657314629258517
672,2.356194490192345,0.6154797086703873,0.6553106212424851,0.34468937875751504,0.6553106212424851
673,2.356194490192345,0.6154797086703873,0.653306613226453,0.34669338677354705,0.653306613226453
674,2.356194490192345,0.6154797086703873,0.6513026052104209,0.3486973947895791,0.6513026052104209
675,2.356194490192345,0.6154797086703873,0.6492985971943888,0.3507014028056112,0.6492985971943889
676,2.356194490192345,0.6154797086703873,0.6472945891783568,0.35270541082164325,0.6472945891783568
677,2.356194490192345,0.6154797086703873,0.6452905811623247,0.35470941883767526,0.6452905811623247
678,2.356194490192345,0.6154797086703873,0.6432865731462927,0.3567134268537074,0.6432865731462927
679,2.356194490192345,0.6154797086703873,0.6412825651302606,0.35871743486973945,0.6412825651302606
680,2.356194490192345,0.6154797086703873,0.6392785571142285,0.3607214428857715,0.6392785571142285
681,2.356194490192345,0.6154797086703873,0.6372745490981965,0.36272545090180364,0.6372745490981964
682,2.356194490192345,0.6154797086703873,0.6352705410821644,0.36472945891783565,0.6352705410821644
683,2.356194490192345,0.6154797086703873,0.6332665330661323,0.3667334669338677,0.6332665330661323
684,2.356194490192345,0.6154797086703873,0.6312625250501003,0.3687374749498998,0.6312625250501003
685,2.356194490192345,0.6154797086703873,0.6292585170340682,0.37074148296593185,0.6292585170340682
686,2.356194490192345,0.6154797086703873,0.6272545090180361,0.37274549098196386,0.6272545090180361
687,2.356194490192345,0.6154797086703873,0.6252505010020041,0.374749498997996,0.625250501002004
688,2.356194490192345,0.6154797086703873,0.623246492985972,0.37675350701402804,0.623246492985972
689,2.356194490192345,0.6154797086703873,0.6212424849699401,0.3787575150300601,0.62124248496994
690,2.356194490192345,0.6154797086703873,0.6192384769539079,0.38076152304609223,0.6192384769539079
691,2.356194490192345,0.6154797086703873,0.6172344689378758,0.38276553106212424,0.6172344689378758
692,2.356194490192345,0.6154797086703873,0.6152304609218439,0.38476953907815625,0.6152304609218437
693,2.356194490192345,0.6154797086703873,0.6132264529058118,0.3867735470941884,0.6132264529058117
694,2.356194490192345,0.6154797086703873,0.6112224448897796,0.3887775551102204,0.6112224448897796
695,2.356194490192345,0.6154797086703873,0.6092184368737477,0.39078156312625245,0.6092184368737477
