,dot_p,dot_q,dot_r,dot_u,dot_v,dot_w,p,phi,psi,q,r,t,theta,u,u1,u2,u3,u4,u5,u6,u7,u8,u_max,u_min,v,w,x,y,z
537,0.0,0.0,-0.01491506052974021,0.04202541030258004,0.029628887938441005,-0.002420801774609875,0.0,0.0,2.9455768589667195,0.0,0.05407020844904158,10.75075075075075,0.0,-0.16149821641216106,-1.4475446495525142,-3.3921791631956095,-4.296555947851288,0.44060941126161823,1.8990559280998691,-4.0822467068786406,-3.185406395428427,-0.8921206898089732,8,-8,-0.01912305565947731,0.003094855117899214,2.513587927376713,3.1407229684942313,0.9964853209076435
538,0.0,0.0,-0.01483322675063514,0.04196319485659091,0.029259102214834163,-0.002385228942474673,0.0,0.0,2.946652329845,0.0,0.05377354391402888,10.77077077077077,0.0,-0.16065895251502924,-1.4375500169622248,-3.3907464539696126,-4.292210808506733,0.4455322635021113,1.8865984819629888,-4.081032813124199,-3.187080661541554,-0.8945807285028753,8,-8,-0.018537873615180625,0.0030471505390497204,2.516811784958571,3.1404608177657294,0.9965462639184245
539,0.0,0.0,-0.014751841965173207,0.0418983948892878,0.028892341673186016,-0.0023501676201102576,0.0,0.0,2.9477218999864947,0.0,0.053478507074725415,10.79079079079079,0.0,-0.15982098461724348,-1.427584467651017,-3.389360708562392,-4.28788645262993,0.450344878612817,1.8741835431546638,-4.079810681291359,-3.188772651757716,-0.896943954116464,8,-8,-0.017960026781716903,0.0030001471866475155,2.5200172420176377,3.1401940427352413,0.9966062668621575
540,0.0,0.0,-0.014670903709881661,0.04183106147583054,0.02852859855672008,-0.002315610529354475,0.0,0.0,2.948785601766505,0.0,0.053185089000527784,10.81081081081081,0.0,-0.15898436338772687,-1.4176486469817267,-3.388021225399025,-4.28358289601524,0.4550485409453777,1.861811683191372,-4.078580457792193,-3.1904818010977802,-0.8992115771550232,8,-8,-0.017389454810582503,0.002953834976060426,2.5232043651092915,3.139922722306946,0.9966653435616787
541,0.0,0.0,-0.014590409534804,0.04176124506455147,0.028167864803601048,-0.002281550495065185,0.0,0.0,2.949843467382702,0.0,0.0528932808098317,10.83083083083083,0.0,-0.15814913848643583,-1.4077431834355396,-3.3867273109016836,-4.2793001526351135,0.4596445259080706,1.849483457130744,-4.0773422889176025,-3.192207554198617,-0.9013847996032749,8,-8,-0.01682609751451048,0.002908203966159122,2.5263732210837304,3.139646934638822,0.9967235076410018
542,0.0,0.0,-0.014510357003425919,0.041688995481910664,0.027810132054870106,-0.002247980443666001,0.0,0.0,2.950895528856097,0.0,0.05260307366976318,10.85085085085085,0.0,-0.15731535857679763,-1.3978686888664895,-3.385478279418372,-4.27503823465816,0.46413409994505817,1.8371994038233832,-4.076096320797452,-3.193949365184663,-0.9034648149019517,8,-8,-0.016269894873413078,0.002863244357285802,2.529523877076102,3.1393667571467434,0.9967807725281476
543,0.0,0.0,-0.014430743692601259,0.041614361937453465,0.02745539166225809,-0.002214893401712286,0.0,0.0,2.9519418180320156,0.0,0.05231445879591116,10.87087087087087,0.0,-0.15648307133804856,-1.3880257587533056,-3.3842734531520833,-4.270797152467377,0.4685185205176621,1.8249600461620592,-4.074842699361868,-3.1957066975408686,-0.9054528079264157,8,-8,-0.015720787040167918,0.0028189464892515565,2.532656400496768,3.139082266508584,0.9968371514579326
544,0.0,0.0,-0.01435156719247886,0.04153739302876971,0.027103634695878003,-0.0021822824944774913,0.0,0.0,2.952982366581057,0.0,0.052027427452061584,10.89089089089089,0.0,-0.15565232347747318,-1.378214972448632,-3.3831121620903564,-4.266576914678559,0.47279903608762663,1.8127658913282867,-4.073581570303657,-3.1974790239870217,-0.9073499549672814,8,-8,-0.015178714346250358,0.0027753008393620066,2.5357708590216985,3.1387935386683186,0.9968926574747199
545,0.0,0.0,-0.014272825106429604,0.041458136746453385,0.02675485195179784,-0.0021501409445594754,0.0,0.0,2.9540172060000556,0.0,0.05174197094993299,10.91091091091091,0.0,-0.15482316074254412,-1.368436893425623,-3.3819937439352468,-4.262377528158855,0.47697688610232847,1.800617431036304,-4.072313079041841,-3.1992658263534293,-0.9091574237130093,8,-8,-0.014643617307214401,0.002732298020470817,2.538867320582998,3.1385006488401332,0.9969473034351293
546,0.0,0.0,-0.01419451505097369,0.041376640479061914,0.026409033959495024,-0.0021184620705063497,0.0,0.0,2.9550463676130336,0.0,0.051458080648913516,10.93093093093093,0.0,-0.1539956279329629,-1.3586920695219258,-3.380917544033702,-4.258198998045468,0.4810533009818898,1.7885151417744543,-4.071037370686289,-3.2010665954579554,-0.9108763732344183,8,-8,-0.0141154366280245,0.00268992877906069,2.5419458533595587,3.138203671512533,0.9970011020107105
547,0.0,0.0,-0.014116634655708876,0.041292951018073926,0.026066170989193598,-0.002087239285461793,0.0,0.0,2.9560698825721494,0.0,0.051175747955799336,10.95095095095095,0.0,-0.15316976891260142,-1.3489810331810652,-3.37988291530835,-4.2540413277644875,0.48502950210816,1.7764594850439925,-4.069754590003404,-3.202880830984401,-0.9125079539710871,8,-8,-0.01359411320824063,0.002648183993351454,2.5450065257678403,3.1379026804524557,0.9970540656905775
548,0.0,0.0,-0.014039181563238363,0.041207114562844635,0.02572625305908547,-0.002056466095829413,0.0,0.0,2.95708778185864,0.0,0.05089496432453457,10.97097097097097,0.0,-0.15234562662134454,-1.3393043016912396,-3.3788892181886974,-4.249904519049859,0.488906701815521,1.7644509075953172,-4.068464881382863,-3.204708041362211,-0.9140533077195986,8,-8,-0.01307958814705892,0.0026070546714348657,2.548049406452778,3.1375977487093865,0.9971062067840062
549,0.0,0.0,-0.013962153429099585,0.04111917672555793,0.025389269942436732,-0.0020261360999559784,0.0,0.0,2.958100096283759,0.0,0.050615721255952574,10.99099099099099,0.0,-0.15152324308683338,-1.3296623774215377,-3.377935820542734,-4.245788571962439,0.49268610338348207,1.7524898416616463,-4.067168388805385,-3.2065477436475107,-0.9155135676235908,8,-8,-0.012571802748210185,0.002566531949435746,2.551074564278814,3.137288948619476,0.997157537422995
550,0.0,0.0,-0.013885547921693229,0.04102918253617417,0.025055211174580455,-0.0019962429868331734,0.0,0.0,2.9591068564897096,0.0,0.05033801029751871,11.01101101101101,0.0,-0.1507026594361099,-1.320055748055596,-3.377022097608953,-4.241693484909178,0.4963689010310217,1.7405767051901493,-4.0658652558115005,-3.2083994634054442,-0.9168898581655751,8,-8,-0.012070698524718575,0.0025266070896990825,2.554082068321054,3.1369763518096576,0.9972080695647889
551,0.0,0.0,-0.01380936272221269,0.04093717644737295,0.024724066059796896,-0.0019667805348177365,0.0,0.0,2.960108092950571,0.0,0.05006182304307445,11.03103103103103,0.0,-0.14988391590716243,-1.3104848868227008,-3.376147431928777,-4.237619254662377,0.49995627991264324,1.7287119020705428,-4.064555625471309,-3.2102627345938215,-0.9181832951604854,8,-8,-0.011576217203522638,0.0024872714790027278,2.5570719878565433,3.136660029201769,0.9972578149943689
552,0.0,0.0,-0.013733595524573646,0.040843202339489786,0.024395823678082563,-0.001937742610369546,0.0,0.0,2.9611038359732227,0.0,0.04978715113258298,11.05105105105105,0.0,-0.14906705186037264,-1.3009502527263537,-3.3753112132793968,-4.233565876379045,0.5034494161161016,1.7168958223611688,-4.0632396403551985,-3.2121370994480474,-0.9193949857509167,8,-8,-0.011088300729960986,0.002448516626795337,2.5600443923556706,3.1363400510166737,0.9973067853269049
553,0.0,0.0,-0.013658244035344774,0.040747303525446164,0.024070472891809178,-0.0019091231668075675,0.0,0.0,2.9620941156982603,0.0,0.049513986251876085,11.07107107107107,0.0,-0.14825210578986373,-1.2914522907703114,-3.374512838607023,-4.229533343620314,0.506849476661769,1.7051288425125652,-4.06191744250552,-3.2140221083673377,-0.9205260284040229,8,-8,-0.010606891272124802,0.0024103341634591855,2.562999351473685,3.136016486778384,0.9973549920101741
554,0.0,0.0,-0.01358330597367786,0.04064952275567173,0.023748002352273704,-0.0018809162430833038,0.0,0.0,2.963078962100908,0.0,0.049242320132402526,11.09109109109109,0.0,-0.1474391153347503,-1.2819914321821126,-3.373751711960544,-4.225521648370936,0.5101576195035993,1.6934113255885406,-4.0605891734091735,-3.215917319802201,-0.9215775129100272,8,-8,-0.010131931225079329,0.0023727158385975196,2.5659369350423367,3.135689405318186,0.9974024463269461
555,0.0,0.0,-0.013508779071238883,0.040549902223018304,0.023428400506140742,-0.0018531159625715336,0.0,0.0,2.9640584049919276,0.0,0.048972144550977745,11.11111111111111,0.0,-0.14662811729028993,-1.272568094634109,-3.3730272444255984,-4.221530781058817,0.5133749935316588,1.6817436214847707,-4.059254973971121,-3.2178223001431787,-0.9225505203823207,8,-8,-0.009663363214956514,0.0023356535193460887,2.568857213061635,3.135358874778762,0.997449159397333
556,0.0,0.0,-0.013434661072139462,0.04044848356766449,0.02311165560177831,-0.0018257165318782253,0.0,0.0,2.9650324740185185,0.0,0.04870345132953496,11.13113113113113,0.0,-0.14581914761893663,-1.2631826824620085,-3.372338854059059,-4.217560730574625,0.5165027385761857,1.6701260671449276,-4.057914984488775,-3.2197366236108387,-0.9234461232591047,8,-8,-0.009201130102920948,0.002299139188708524,2.571760255691722,3.135024962618318,0.9974951421811072
557,0.0,0.0,-0.013360949732868407,0.04034530788201044,0.02279775569548833,-0.0017987122396650767,0.0,0.0,2.966001198665216,0.0,0.04843623233487759,11.15115115115115,0.0,-0.14501224146129643,-1.2538355868809494,-3.371685965823928,-4.213611484291417,0.5195419854131411,1.6585589867743527,-4.05656934462726,-3.2216598721470016,-0.9242653853065443,8,-8,-0.008745174989011182,0.0022631649439152227,2.5746461332448627,3.134687735614708,0.9975404054799856
558,0.0,0.0,-0.013287642822223899,0.04024041571556194,0.022486688657632904,-0.0017720974554906797,0.0,0.0,2.9669646082547847,0.0,0.04817047947843311,11.17117117117117,0.0,-0.1442074331469852,-1.2445271861991212,-3.371068011524639,-4.209683028084306,0.5224938557712243,1.6470426920512975,-4.055218193395535,-3.2235916353071987,-0.9250093616234009,8,-8,-0.008295441215858523,0.002227722994805409,2.5775149161775515,3.1343472598695574,0.9975849599398817
559,0.0,0.0,-0.013214738121246006,0.04013384707980303,0.022178442178657547,-0.001745866628668201,0.0,0.0,2.967922731949105,0.0,0.04790618471600819,11.19119119119119,0.0,-0.14340475620538914,-1.2352578460289383,-3.3704844297427754,-4.205775346350161,0.5253594623403105,1.635577482335735,-4.053861669123341,-3.225531510154351,-0.925679098647107,8,-8,-0.007851872372285372,0.002192805662232045,2.580366675082729,3.1340036008123904,0.9976288160531264
560,0.0,0.0,-0.013142233423149437,0.04002564145305667,0.021873003775012605,-0.001720014287138874,0.0,0.0,2.968875598750056,0.0,0.047643340047545196,11.21121121121121,0.0,-0.14260424337632802,-1.2260279194957937,-3.3699346657731972,-4.201888422027312,0.5281399087812821,1.6241636448757628,-4.052499909438976,-3.2274791011536457,-0.9262756341612512,8,-8,-0.0074144122967851195,0.0021584053764892677,2.5832014806821126,3.133656823204752,0.9976719841606562
561,0.0,0.0,-0.01307012653325681,0.03991583778533238,0.02157036079497392,-0.0016945350363616303,0.0,0.0,2.9698232375003935,0.0,0.04738193751688006,11.23123123123123,0.0,-0.14180592662062136,-1.2168377474443934,-3.369418171560581,-4.198022236615274,0.530836289737218,1.6128014550116117,-4.051133051247863,-3.229434020068627,-0.9267999973044364,8,-8,-0.006983005080885641,0.002124514675762035,2.5860194038186406,3.133306991144333,0.9977144744541714
562,0.0,0.0,-0.012998415268932004,0.039804474503160714,0.021270500424364017,-0.001669423558218235,0.0,0.0,2.9707656768846236,0.0,0.04712196921150142,11.25125125125125,0.0,-0.14100983713055815,-1.2076876586427,-3.368934405636369,-4.1941767701944705,0.5334496908459103,1.6014911763772743,-4.0497612307119075,-3.2313958858584564,-0.9272532085804848,8,-8,-0.00655759507239836,0.0020911262045976704,2.588820515449023,3.1329541680690896,0.9977562969782633
563,0.0,0.0,-0.012927097459514472,0.03969158951441356,0.020973409692174805,-0.0016446746099339912,0.0,0.0,2.9717029454298696,0.0,0.04686342726231113,11.27127127127127,0.0,-0.14021600534026987,-1.1985779699834922,-3.368482833056127,-4.1903520014459605,0.5359811887536773,1.5902330610997688,-4.048384583229617,-3.2333643245763657,-0.9276362798699538,8,-8,-0.006138126878554864,0.0020582327123989906,2.591604886636404,3.132598416761366,0.9977974616325113
564,0.0,0.0,-0.012856170946253232,0.03957722021310973,0.02067907547609308,-0.0016202830230134823,0.0,0.0,2.9726350715067373,0.0,0.046606303843386064,11.29129129129129,0.0,-0.1394244609360077,-1.189508986683558,-3.3680629253373175,-4.186547907671144,0.538431851130435,1.5790273499960517,-4.047003243416978,-3.235338969269267,-0.9279502144429288,8,-8,-0.005724545369033002,0.002025827051938721,2.594372588543131,3.1322397993520132,0.99783797817355
565,0.0,0.0,-0.012785633582241619,0.03946140348420528,0.0203874845079299,-0.0015962437021915321,0.0,0.0,2.9735620833301724,0.0,0.04635059117174123,11.31131131131131,0.0,-0.1386352328663236,-1.1804810024805374,-3.367674160397479,-4.182764464811463,0.5408027366860051,1.5678742727676,-4.045617345089063,-3.237319459878529,-0.9281960069730676,8,-8,-0.005316795678874404,0.0019939021778948903,2.597123692423632,3.1318783773245054,0.9978778562171079
566,0.0,0.0,-0.012715483232352333,0.039344175708368026,0.02009862337895499,-0.0015725516243988316,0.0,0.0,2.974484008960314,0.0,0.04609628150709418,11.33133133133133,0.0,-0.13784834935215623,-1.1714942998274323,-3.367316022492817,-4.179001647468077,0.5430948951876203,1.5567740481926706,-4.044227021242356,-3.2393054431418897,-0.9283746435528588,8,-8,-0.004914823211295304,0.0019624511454069135,2.599858269617398,3.1315142115190544,0.997917105240016
567,0.0,0.0,-0.012645717773172749,0.03922557276673549,0.01981247854513722,-0.001549201837742163,0.0,0.0,2.975400876303347,0.0,0.045843367151630725,11.35135135135135,0.0,-0.13706383789682153,-1.1625491500847913,-3.366988002157206,-4.175259428921509,0.5453093674786018,1.545726884316259,-4.042832404037788,-3.24129657249652,-0.9284871017100695,8,-8,-0.004518573640392559,0.0019314671086520703,2.60257639154207,3.1311473621367236,0.997955734582189
568,0.0,0.0,-0.012576335092940677,0.039105630045656016,0.019529036332292485,-0.0015261894604989825,0.0,0.0,2.976312713112342,0.0,0.04559184044977191,11.37137137137137,0.0,-0.1362817252959084,-1.1536458137106018,-3.366689596141594,-4.171537781151255,0.5474471854981788,1.5347329786377728,-4.041433624784449,-3.2432925079832033,-0.9285343504253498,8,-8,-0.004127992913746709,0.0019009433194420906,2.605278129686631,3.130777888743536,0.9979937534485779
569,0.0,0.0,-0.012507333091480475,0.03898438244141226,0.019248282941139783,-0.0015035096801263176,0.0,0.0,2.977219546988101,0.0,0.0453416937879423,11.391391391391391,0.0,-0.13550203764708016,-1.1447845404478836,-3.366420307353827,-4.167836674855359,0.5495093723024175,1.5237925182964291,-4.04003081392399,-3.245292916151638,-0.9285173501509629,8,-8,-0.0037430272549239135,0.0018708731258395644,2.6079635556046994,3.1304058502745806,0.9980311709110947
570,0.0,0.0,-0.012438709680139355,0.03886186436492662,0.018970204452266957,-0.0014811577522834682,0.0,0.0,2.9781214053799876,0.0,0.04509291959433951,11.411411411411411,0.0,-0.13472480035978163,-1.1359655695100204,-3.3661796447988728,-4.164156079469949,0.5514969420862333,1.5129056802544025,-4.038624101015664,-3.247297469966847,-0.9284370528306154,8,-8,-0.0033636231658785744,0.001841249970793895,2.6106327409079255,3.1300313050381185,0.9980679959105107
571,0.0,0.0,-0.012370462781724288,0.03873810974644828,0.01869478683100695,-0.0014591289998685628,0.0,0.0,2.9790183155867616,0.0,0.04484551033870503,11.431431431431431,0.0,-0.13395003816485265,-1.127189129763833,-3.3659671235194546,-4.160495963188705,0.5534109002064581,1.502072631477732,-4.037213614722026,-3.2493058487166864,-0.9282944019203572,8,-8,-0.0029897274292584354,0.0018120673907965237,2.613285757259487,3.1296543107196797,0.9981042372583265
572,0.0,0.0,-0.012302590330439053,0.038613152040221026,0.01842201593222576,-0.0014374188120688074,0.0,0.0,2.9799103047574036,0.0,0.044599458532096244,11.451451451451451,0.0,-0.13317777512404824,-1.1184554399104147,-3.365782264537098,-4.15685629298229,0.5552522432059319,1.4912935291150047,-4.035799482795255,-3.2513177379204397,-0.9280903324105217,8,-8,-0.0026212871106139203,0.0017833190145551477,2.6159226763676853,3.12927492438616,0.9981399036386176
573,0.0,0.0,-0.012235090271821836,0.03848702422913175,0.018151877505023173,-0.0014160226434239284,0.0,0.0,2.980797399891937,0.0,0.044354756726659804,11.471471471471471,0.0,-0.1324080346394656,-1.109764708663747,-3.3656245947935757,-4.153237034617713,0.557021958838594,1.4805685206738342,-4.0343818320640965,-3.253332829238493,-0.9278257708486813,8,-8,-0.0022582495605134568,0.0017549985616866692,2.618543569979641,3.128893202489914,0.9981750036098513
574,0.0,0.0,-0.012167960562682835,0.03835975882933896,0.017884357197347392,-0.0013949360129029344,0.0,0.0,2.981679627842245,0.0,0.044111397515406145,11.491491491491491,0.0,-0.13164083946287883,-1.1011171349271072,-3.365493647092767,-4.14963815267763,0.5587210260955462,1.4698977441951502,-4.032960788421398,-3.2553508203830748,-0.9275016353635893,8,-8,-0.0019005624165665089,0.0017270998414286106,2.621148509875086,3.1285092008728403,0.99820954560668
575,0.0,0.0,-0.012101199171042574,0.03823138789488081,0.017619440560524578,-0.0013741545029939623,0.0,0.0,2.9825570153128846,0.0,0.04386937353198529,11.511511511511511,0.0,-0.1308762117049812,-1.0925129079672917,-3.365388960042919,-4.146059610579573,0.5603504152320582,1.4592813284253139,-4.031536476812243,-3.257371415030061,-0.9271188356900804,8,-8,-0.0015481736053560174,0.0016996167513687313,2.6237375678602515,3.128122974770468,0.9982435379417073
576,0.0,0.0,-0.012034804076070289,0.03810194302226251,0.01735711305370445,-0.0013536737588067586,0.0,0.0,2.983429588861894,0.0,0.043628677450463886,11.531531531531531,0.0,-0.13011417284453594,-1.0839522075866663,-3.365310077999312,-4.142501370595109,0.5619110877954936,1.4487193929860787,-4.030109021222653,-3.259394322731822,-0.9266782731949059,8,-8,-0.0012010313442819285,0.001672543276192596,2.6263108157618538,3.1277345788160327,0.9982769888072311
577,0.0,0.0,-0.011968773268022856,0.037971455355022395,0.017097360048222963,-0.0013334894871881576,0.0,0.0,2.984297374901596,0.0,0.04338930198510343,11.551551551551551,0.0,-0.1293547437374355,-1.0754352042930613,-3.365256551007334,-4.138963393868919,0.5634039966541259,1.4382120485424097,-4.028678544668855,-3.2614192588311157,-0.9261808409034745,8,-8,-0.0008590841433174692,0.0016458734864488328,2.628868325421173,3.127344067044549,0.9983099062769601
578,0.0,0.0,-0.011903104748184014,0.03783995558827641,0.016840166831883087,-0.001313597455849535,0.0,0.0,2.985160399699399,0.0,0.04315123989013975,11.571571571571571,0.0,-0.12859794462566998,-1.0669620594675286,-3.365227934745955,-4.135445640437802,0.5648300860268229,1.4277593969681817,-4.02724516918709,-3.2634459443760084,-0.925627423527476,8,-8,-0.0005222808066798074,0.001619601537331842,2.6314101686882245,3.12695149289688,0.9983422983077068
579,0.0,0.0,-0.011837796528803535,0.03770747397324062,0.016585518613154795,-0.0012939934925071893,0.0,0.0,2.9860186893785903,0.0,0.042914483959563675,11.591591591591591,0.0,-0.12784379514620517,-1.05853292552998,-3.365223790471608,-4.13194806924958,0.5661902915135717,1.4173615315097683,-4.0258090158239686,-3.2654741060358123,-0.92501889749336,8,-8,-0.00019057043441671152,0.0015937216674816982,2.633936417416028,3.1265569092237975,0.9983741727410564
580,0.0,0.0,-0.011772846633037536,0.037574040321731415,0.016333400525295312,-0.0012746734840341967,0.0,0.0,2.9868722699191284,0.0,0.042679027026902926,11.611611611611611,0.0,-0.12709231433977053,-1.05014794610272,-3.365243684962469,-4.128470638181929,0.5674855401268213,1.4070185369475465,-4.024370204627342,-3.2675034760180433,-0.9243561309716477,8,-8,0.00013609757608919475,0.0015682281978010141,2.63644714345496,3.1261603682900407,0.9984055373050125
581,0.0,0.0,-0.01170825309488819,0.03743968401064293,0.0160837976303906,-0.0012556333756248157,0.0,0.0,2.9877211671584285,0.0,0.04244486196500516,11.631631631631631,0.0,-0.12634352065955767,-1.0418072561718943,-3.3652871904631403,-4.125013304061107,0.5687167503236167,1.3967304897553263,-4.022928854637687,-3.2695337919863707,-0.9236399839070487,8,-8,0.00045777352869700677,0.0015431155302885178,2.6389424186472055,3.125761921778364,0.9984363996156183
582,0.0,0.0,-0.011644013959144554,0.037304433986401514,0.01583669492331917,-0.0012368691699702337,0.0,0.0,2.9885654067921448,0.0,0.04221198168582227,11.651651651651651,0.0,-0.12559743197982964,-1.0335109822468644,-3.3653538846297377,-4.121576022680589,0.5698848320385034,1.3864974582577245,-4.021485083879992,-3.271564796979565,-0.9228713080493633,8,-8,0.0007745074271633902,0.0015183781468891132,2.6414223148212934,3.1253616207935817,0.998466767178556
583,0.0,0.0,-0.011580127281323125,0.03716831876939671,0.015592077335639179,-0.0012183769264462495,0.0,0.0,2.989405014374949,0.0,0.041980379140195805,11.671671671671671,0.0,-0.1248540656044417,-1.0252592425175362,-3.365443350475374,-4.118158748819604,0.5709906867171759,1.3763195027855022,-4.020039009356125,-3.27359623933143,-0.9220509469851419,8,-8,0.0010863489738761737,0.0014940106083601882,2.643886903786724,3.1249595158666046,0.9984966473907232
584,0.0,0.0,-0.011516591127609294,0.03703136645838872,0.015349929739399894,-0.0012001527603121395,0.0,0.0,2.9902400153213016,0.0,0.04175004731764362,11.691691691691691,0.0,-0.12411343827527394,-1.017052147009646,-3.3655551763160405,-4.114761436261567,0.5720352073508477,1.3661966758288806,-4.018590747037682,-3.2756278725917007,-0.9211797361700822,8,-8,0.0013933475686641716,0.0014700075531539453,2.646336257328682,3.12455565695847,0.9985260475417863
585,0.0,0.0,-0.011453403574798423,0.036893604734891686,0.015110236950878424,-0.0011821928419211104,0.0,0.0,2.9910704349062245,0.0,0.04152097924614765,11.711711711711711,0.0,-0.1233755661805761,-1.0088897977380347,-3.3656889557168927,-4.111384037812404,0.5730192785113232,1.3561290221888505,-4.0171404118593,-3.277659455447918,-0.9202585029621391,8,-8,0.00169555230768174,0.0014463636963155232,2.64877044720284,3.1241500934643645,0.9985549748157126
586,0.0,0.0,-0.011390562710237993,0.03675506086753294,0.014872983734242872,-0.0011644933959416702,0.0,0.0,2.9918962982660635,0.0,0.04129316799194289,11.731731731731731,0.0,-0.12264046496322545,-1.0007722888579176,-3.365844287438929,-4.108026505318772,0.5739437763867448,1.3461165791264997,-4.015688117712422,-3.2796907516482436,-0.919288066655327,8,-8,0.0019930119823665976,0.0014230738283966897,2.651189545130242,3.123742874217641,0.9985834362922806
587,0.0,0.0,-0.01132806663176943,0.03661576171638746,0.014638154805142764,-0.001147050700590058,0.0,0.0,2.9927176303992495,0.0,0.041066606659307496,11.751751751751751,0.0,-0.1219081497288977,-0.9926997068141705,-3.3660207753860676,-4.104688789686165,0.5748095688179944,1.336159376510364,-4.014233977439502,-3.2817215299252385,-0.918269238514188,8,-8,0.002285775078469453,0.0014001328143848886,2.6535936227922794,3.123334047493825,0.9986114389485683
588,0.0,0.0,-0.011265913447670707,0.0364757337372877,0.01440573483422781,-0.001129861086873525,0.0,0.0,2.9935344561670565,0.0,0.04084128839035408,11.771771771771771,0.0,-0.12117863505415194,-0.984672130488653,-3.3662180285526158,-4.1013708408969,0.5756175153357305,1.3262574369618325,-4.012778102828642,-3.2837515639205606,-0.9172028218089101,8,-8,0.0025738897751540093,0.0013775355926474182,2.6559827518257446,3.1229236610146156,0.9986389896604212
589,0.0,0.0,-0.011204101276599019,0.03633500298610829,0.0141757084505959,-0.0011129209378441904,0.0,0.0,2.9943468002943527,0.0,0.0406172063648221,11.791791791791791,0.0,-0.12045193499442977,-0.9766896313455777,-3.3664356609711397,-4.098072608028,0.5763684671980367,1.3164107759986117,-4.011320604608657,-3.285780632110603,-0.9160896118510706,8,-8,0.0028574039441659274,0.0013552771738905344,2.658357003817972,3.122511761951876,0.998666095203899
590,0.0,0.0,-0.011142628247533778,0.03619359512302536,0.013948060245171395,-0.0010962266878636827,0.0,0.0,2.9951546873703503,0.0,0.04039435379987143,11.811811811811811,0.0,-0.11972806309196926,-0.9687522735749501,-3.3666732916607236,-4.094794039268947,0.5770632674286609,1.3066194021762725,-4.009861592444537,-3.2878085177330494,-0.9149303960299833,8,-8,0.0031363651490693553,0.0013333526401332607,2.6607164503020586,3.122098396931619,0.9986927622567017
591,0.0,0.0,-0.011081492499720097,0.03605153541675051,0.013722774774014604,-0.0010797748218777385,0.0,0.0,2.9959581418493477,0.0,0.040172723949877025,11.831831831831831,0.0,-0.11900703238363425,-0.9608601142340939,-3.3669305445756215,-4.091535081939311,0.5777027508558272,1.296883317227898,-4.008401174933324,-3.289835008714333,-0.9137259538496313,8,-8,0.0034108206445496473,0.001311757143695706,2.6630611627521685,3.1216836120379803,0.9987189973995756
592,0.0,0.0,-0.011020692182612476,0.0359088487487388,0.013499836561563401,-0.0010635618747014781,0.0,0.0,2.9967571880514723,0.0,0.03995231010622478,11.851851851851851,0.0,-0.11828885540865947,-0.9530132033872772,-3.3672070485543006,-4.088295682506263,0.578287744151597,1.2872025162018437,-4.006939459600366,-3.291859897598004,-0.9124770569661634,8,-8,0.0036808173757809154,0.0012904859062016763,2.665391212578916,3.1212674528171855,0.9987448071176996
593,0.0,0.0,-0.01096022545581854,0.03576555961737095,0.013279230103807976,-0.0010475844303143497,0.0,0.0,2.9975518501634144,0.0,0.03973310559710841,11.871871871871871,0.0,-0.11757354421631205,-0.945211584243461,-3.367502437268877,-4.0850757866019585,0.5788190658717627,1.2775769875976337,-4.005476552895957,-3.2938829814739856,-0.9111844692259354,8,-8,0.003946401977857075,0.0012695342175953893,2.6677066711248285,3.1208499642815077,0.9987701978020516
594,0.0,0.0,-0.01090009048904365,0.03562169214210931,0.013060939871399608,-0.0010318391211654014,0.0,0.0,2.998342152239161,0.0,0.03951510378732754,11.891891891891891,0.0,-0.11686111037346987,-0.9374552932921817,-3.367816349174937,-4.08187533904079,0.5792975264962517,1.2680067135000044,-4.004012560192352,-3.2959040619087134,-0.9098489467040743,8,-8,0.0042076207752850675,0.0012488974351720812,2.67000760965989,3.120431190913213,0.998795175750755
595,0.0,0.0,-0.010840285462035281,0.03547727006762749,0.012844950312694347,-0.0010163226274880874,0.0,0.0,2.999128118200723,0.0,0.03929829807808683,11.911911911911911,0.0,-0.11615156497211732,-0.9297443604375896,-3.368148427461748,-4.078694283836517,0.5797239284700251,1.2584916697111155,-4.002547585781132,-3.2979229448761522,-0.908471237743551,8,-8,0.004464519781538954,0.0012285709826223195,2.67229409937716,3.1200111766685024,0.9988197471704074
596,0.0,0.0,-0.010780808564528142,0.03533231676791343,0.012631245856732667,-0.0010010316766248077,0.0,0.0,2.9999097718388588,0.0,0.03908268190679627,11.931931931931931,0.0,-0.11544491863675904,-0.9220788091306575,-3.36849832000286,-4.075532564219251,0.5800990662444473,1.2490318258809463,-4.001081732870929,-3.299939440689675,-0.9070520829947359,8,-8,0.004717144698673608,0.0012085503490898233,2.6745662113884703,3.1195899649814356,0.9988439181773893
597,0.0,0.0,-0.010721657996189031,0.03518685525034585,0.012419810916155792,-0.0009859630423610486,0.0,0.0,3.0006871368137964,0.0,0.03886824874687249,11.951951951951951,0.0,-0.11474118153175213,-0.9144586564995794,-3.368865679307084,-4.072390122652319,0.5804237263191149,1.2396271456358923,-3.999615103585496,-3.301953363934804,-0.9055922154554277,8,-8,0.004965540916996724,0.0011888310882426022,2.6768240167201998,3.1191675987678544,0.9988676947991542
